text_id,label,source_model,domain,text_content,topic_hint,word_count,avg_sentence_length,generation_method,n_sentences,avg_sent_len,ttr,hapax_ratio,avg_word_length,avg_syllables,long_word_ratio,func_word_ratio,punct_density,flesch_re,gunning_fog
TXT_0234,ai,gemini-2.0,social,"Been following the conversation about gig economy labor rights for a while now — it's encouraging to see more people engaging with it seriously. We still have a long way to go, but progress is happening.",gig economy labor rights,36,18.0,style_simulation,2.0,17.5,0.9428571428571428,0.8857142857142857,4.685714285714286,1.5714285714285714,0.22857142857142856,0.45714285714285713,0.08571428571428572,56.1296428571429,15.0
TXT_0235,human,human,academic,Recent scholarship on education reform debates has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,education reform debates,44,14.7,template+human_variation,3.0,15.0,0.9333333333333333,0.8666666666666667,6.955555555555556,2.3333333333333335,0.5555555555555556,0.3333333333333333,0.08888888888888889,-5.789999999999992,23.77777777777778
TXT_0236,human,human,social,hot take: algorithmic bias in hiring is actually not that surprising if you've been paying attention. we've been saying this for years and nobody listened lol,algorithmic bias in hiring,26,13.0,template+human_variation,2.0,13.0,0.9615384615384616,0.9230769230769231,5.038461538461538,1.5384615384615385,0.19230769230769232,0.38461538461538464,0.07692307692307693,63.486153846153854,14.430769230769233
TXT_0237,ai,gpt-4o,news,"A significant shift in aging population challenges was reported this week, prompting reactions across political and scientific communities. The latest data, reviewed by independent experts, points to trends that challenge conventional assumptions. Officials have yet to release a formal response.",aging population challenges,40,13.3,style_simulation,3.0,13.333333333333334,0.95,0.9,6.275,2.025,0.45,0.325,0.15,21.986666666666707,17.333333333333336
TXT_0238,human,human,academic,The theoretical underpinnings of cybersecurity threats to infrastructure have evolved considerably over the past two decades. What began as a niche area of inquiry has grown into a robust field with competing schools of thought. This review synthesizes key debates and identifies gaps that warrant further empirical investigation.,cybersecurity threats to infrastructure,48,16.0,template+human_variation,3.0,16.0,0.9166666666666666,0.8541666666666666,5.833333333333333,2.0208333333333335,0.3958333333333333,0.3958333333333333,0.0625,19.632499999999993,18.06666666666667
TXT_0239,ai,gemini-2.0,news,The conversation around water scarcity has intensified following the release of a comprehensive new report. The document highlights both progress made and persistent gaps that require urgent attention. International cooperation is being cited as essential to any meaningful solution.,water scarcity,39,13.0,style_simulation,3.0,13.0,0.9487179487179487,0.9230769230769231,6.205128205128205,2.076923076923077,0.4358974358974359,0.3333333333333333,0.07692307692307693,17.932307692307717,18.533333333333335
TXT_0240,human,human,social,so gene editing ethics happened and my timeline is UNHINGED. some of you need to calm down and some of you need to be WAY more concerned tbh,gene editing ethics,28,14.0,template+human_variation,2.0,14.0,0.7857142857142857,0.5714285714285714,4.0,1.3928571428571428,0.17857142857142858,0.5357142857142857,0.03571428571428571,74.78928571428573,12.742857142857144
TXT_0241,human,human,academic,Recent scholarship on vaccine distribution challenges has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,vaccine distribution challenges,44,14.7,template+human_variation,3.0,15.0,0.9111111111111111,0.8222222222222222,7.111111111111111,2.3333333333333335,0.5777777777777777,0.3333333333333333,0.08888888888888889,-5.789999999999992,23.77777777777778
TXT_0242,ai,gemini-2.0,social,"Been following the conversation about student debt crisis for a while now — it's encouraging to see more people engaging with it seriously. We still have a long way to go, but progress is happening.",student debt crisis,35,17.5,style_simulation,2.0,17.0,0.9411764705882353,0.8823529411764706,4.705882352941177,1.5294117647058822,0.23529411764705882,0.47058823529411764,0.08823529411764706,60.19176470588238,13.858823529411765
TXT_0243,human,human,social,just saw someone arguing that mental health awareness campaigns is fine and i'm genuinely baffled. do people not understand how this works?? 😭,mental health awareness campaigns,23,7.7,template+human_variation,3.0,7.333333333333333,1.0,1.0,5.2727272727272725,1.5909090909090908,0.3181818181818182,0.36363636363636365,0.13636363636363635,64.80075757575761,8.387878787878789
TXT_0244,human,human,academic,Recent scholarship on aging population challenges has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,aging population challenges,44,14.7,template+human_variation,3.0,15.0,0.9111111111111111,0.8222222222222222,7.022222222222222,2.3333333333333335,0.5555555555555556,0.3333333333333333,0.08888888888888889,-5.789999999999992,23.77777777777778
TXT_0245,ai,gemini-2.0,news,"Analysts are closely watching developments related to supply chain disruptions, noting that recent events mark a potential turning point. The situation underscores long-standing structural issues that have resisted easy solutions. Observers remain cautiously optimistic about prospects for reform.",supply chain disruptions,38,12.7,style_simulation,3.0,13.0,0.9743589743589743,0.9487179487179487,6.538461538461538,2.128205128205128,0.46153846153846156,0.23076923076923078,0.1282051282051282,13.593846153846187,19.55897435897436
TXT_0246,human,human,news,"A new study published today reveals that public transit investment. Researchers from several universities collaborated on the findings,  which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",public transit investment,39,10.0,template+human_variation,4.0,9.75,0.8974358974358975,0.8461538461538461,6.0,1.9487179487179487,0.41025641025641024,0.38461538461538464,0.10256410256410256,32.07721153846154,15.182051282051283
TXT_0247,human,human,academic,"This paper examines supply chain disruptions through a critical lens,  drawing on empirical evidence gathered over a two-year period. The findings suggest that existing frameworks are insufficient to explain observed phenomena. We propose a revised model that accounts for contextual variability and systemic factors previously overlooked in the literature.",supply chain disruptions,49,16.3,template+human_variation,3.0,16.666666666666668,0.92,0.86,6.06,2.12,0.52,0.34,0.1,10.566333333333347,21.06666666666667
TXT_0248,human,human,news,Local authorities are responding to reports that autonomous vehicle safety. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,autonomous vehicle safety,36,9.0,template+human_variation,4.0,8.75,0.9714285714285714,0.9428571428571428,5.828571428571428,2.1714285714285713,0.4,0.4,0.11428571428571428,14.250892857142901,17.214285714285715
TXT_0249,human,human,academic,Recent scholarship on aging population challenges has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,aging population challenges,44,14.7,template+human_variation,3.0,15.0,0.9111111111111111,0.8222222222222222,7.022222222222222,2.3333333333333335,0.5555555555555556,0.3333333333333333,0.08888888888888889,-5.789999999999992,23.77777777777778
TXT_0250,ai,gpt-4o,academic,"This study investigates the multifaceted dimensions of food security in developing nations, employing a mixed-methods approach to capture both quantitative patterns and qualitative nuances. The findings contribute to an evolving body of literature that challenges reductive theoretical models. Further longitudinal research is recommended to assess causal mechanisms.",food security in developing nations,47,15.7,style_simulation,3.0,16.0,0.9166666666666666,0.8541666666666666,6.583333333333333,2.2708333333333335,0.5416666666666666,0.3333333333333333,0.10416666666666667,-1.5175000000000125,19.733333333333334
TXT_0251,ai,gpt-4o,news,"A significant shift in antibiotic resistance was reported this week, prompting reactions across political and scientific communities. The latest data, reviewed by independent experts, points to trends that challenge conventional assumptions. Officials have yet to release a formal response.",antibiotic resistance,39,13.0,style_simulation,3.0,13.0,0.9487179487179487,0.8974358974358975,6.3076923076923075,2.0256410256410255,0.46153846153846156,0.3333333333333333,0.15384615384615385,22.270769230769275,17.50769230769231
TXT_0252,human,human,news,"A new study published today reveals that autonomous vehicle safety. Researchers from several universities collaborated on the findings, which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",autonomous vehicle safety,39,10.0,template+human_variation,4.0,9.75,0.8974358974358975,0.8461538461538461,6.0,2.0,0.41025641025641024,0.38461538461538464,0.10256410256410256,27.73875000000001,16.20769230769231
TXT_0253,ai,gpt-4o,news,"New developments surrounding public transit investment have drawn significant attention from analysts and policymakers alike. Experts suggest the implications could be far-reaching, though the full impact remains to be seen. Multiple stakeholders are now calling for a coordinated response.",public transit investment,39,13.0,style_simulation,3.0,13.333333333333334,0.95,0.9,6.175,1.95,0.45,0.325,0.125,28.331666666666678,15.333333333333336
TXT_0254,human,human,social,so water scarcity happened and my timeline is UNHINGED. some of you need to calm down and some of you need to be WAY more concerned tbh,water scarcity,27,13.5,template+human_variation,2.0,13.5,0.7777777777777778,0.5555555555555556,4.0,1.4074074074074074,0.18518518518518517,0.5555555555555556,0.037037037037037035,74.06583333333336,12.807407407407409
TXT_0255,ai,gemini-2.0,news,The conversation around water scarcity has intensified following the release of a comprehensive new report. The document highlights both progress made and persistent gaps that require urgent attention. International cooperation is being cited as essential to any meaningful solution.,water scarcity,39,13.0,style_simulation,3.0,13.0,0.9487179487179487,0.9230769230769231,6.205128205128205,2.076923076923077,0.4358974358974359,0.3333333333333333,0.07692307692307693,17.932307692307717,18.533333333333335
TXT_0256,ai,gpt-4o,news,"A significant shift in antibiotic resistance was reported this week, prompting reactions across political and scientific communities. The latest data, reviewed by independent experts, points to trends that challenge conventional assumptions. Officials have yet to release a formal response.",antibiotic resistance,39,13.0,style_simulation,3.0,13.0,0.9487179487179487,0.8974358974358975,6.3076923076923075,2.0256410256410255,0.46153846153846156,0.3333333333333333,0.15384615384615385,22.270769230769275,17.50769230769231
TXT_0257,human,human,social,idk why aging population challenges keeps coming up but every time it does the discourse gets worse. we need better conversations about this fr,aging population challenges,24,12.0,template+human_variation,2.0,12.0,1.0,1.0,4.958333333333333,1.625,0.16666666666666666,0.3333333333333333,0.041666666666666664,57.18000000000001,11.466666666666669
TXT_0258,human,human,social,idk why aging population challenges keeps coming up but every time it does the discourse gets worse. we need better conversations about this fr,aging population challenges,24,12.0,template+human_variation,2.0,12.0,1.0,1.0,4.958333333333333,1.625,0.16666666666666666,0.3333333333333333,0.041666666666666664,57.18000000000001,11.466666666666669
TXT_0259,human,human,social,idk why cybersecurity threats to infrastructure keeps coming up but every time it does the discourse gets worse. we need better conversations about this fr,cybersecurity threats to infrastructure,25,12.5,template+human_variation,2.0,12.5,1.0,1.0,5.2,1.68,0.2,0.36,0.04,52.01950000000002,11.4
TXT_0260,ai,gpt-4o,academic,"Existing literature on aging population challenges has predominantly relied on cross-sectional designs, limiting causal inference. The present research addresses this gap through a prospective cohort study spanning three years. Preliminary results indicate a statistically significant association (p < 0.05) between key variables.",aging population challenges,42,10.8,style_simulation,4.0,10.25,0.9512195121951219,0.9024390243902439,6.7560975609756095,2.292682926829268,0.5609756097560976,0.21951219512195122,0.1951219512195122,2.4702743902439295,19.709756097560977
TXT_0261,human,human,news,"Officials confirmed on Thursday that data privacy legislation. The announcement came after weeks of speculation. Critics argue the move is premature, while supporters say it was long overdue. Public response has been divided along predictable lines.",data privacy legislation,36,9.0,template+human_variation,4.0,9.0,0.9722222222222222,0.9444444444444444,5.805555555555555,1.9444444444444444,0.3888888888888889,0.3333333333333333,0.1388888888888889,33.20000000000002,15.822222222222223
TXT_0262,human,human,social,update on supply chain disruptions: it's complicated and anyone telling you otherwise is selling something. do your own research please,supply chain disruptions,20,10.0,template+human_variation,2.0,10.0,1.0,1.0,5.7,1.75,0.35,0.35,0.1,48.63500000000002,12.0
TXT_0263,human,human,news,"Officials confirmed on Wednesday that cybersecurity threats to infrastructure. The announcement came after weeks of speculation. Critics argue the move is premature, while supporters say it was long overdue. Public response has been divided along predictable lines.",cybersecurity threats to infrastructure,37,9.2,template+human_variation,4.0,9.25,0.972972972972973,0.9459459459459459,6.054054054054054,2.0,0.40540540540540543,0.35135135135135137,0.13513513513513514,28.246250000000032,16.672972972972975
TXT_0264,ai,gemini-2.0,social,Really fascinating to see how quickly things are moving on gene editing ethics. There's so much potential here if we approach it thoughtfully. What are your thoughts?,gene editing ethics,27,9.0,style_simulation,3.0,9.0,0.9629629629629629,0.9259259259259259,5.074074074074074,1.5555555555555556,0.2962962962962963,0.4444444444444444,0.1111111111111111,66.10000000000002,9.525925925925927
TXT_0265,ai,gpt-4o,news,Concerns over education reform debates continue to mount as new evidence emerges. A coalition of researchers has issued an open letter urging immediate action. The debate reflects deeper tensions about resource allocation and long-term planning.,education reform debates,35,11.7,style_simulation,3.0,12.0,1.0,1.0,5.75,1.9722222222222223,0.3888888888888889,0.2777777777777778,0.1111111111111111,27.805000000000007,14.8
TXT_0266,ai,gemini-2.0,academic,"The governance of biodiversity loss presents unique challenges that existing regulatory frameworks are ill-equipped to address. Drawing on comparative case analysis across six jurisdictions, this study identifies best practices and areas of persistent failure. Recommendations are grounded in empirical evidence and stakeholder consultation.",biodiversity loss,43,14.3,style_simulation,3.0,14.666666666666666,0.9318181818181818,0.8636363636363636,6.681818181818182,2.340909090909091,0.5227272727272727,0.2727272727272727,0.11363636363636363,-6.09257575757573,23.13939393939394
TXT_0267,human,human,social,update on space exploration milestones: it's complicated and anyone telling you otherwise is selling something. do your own research please,space exploration milestones,20,10.0,template+human_variation,2.0,10.0,1.0,1.0,5.9,1.9,0.4,0.35,0.1,35.94500000000002,14.0
TXT_0268,human,human,news,An investigation into gene editing ethics has uncovered new details that challenge the official narrative. Documents obtained through a freedom of information request suggest the issue is more complex than initially reported. Several key witnesses have declined to comment.,gene editing ethics,39,13.0,template+human_variation,3.0,13.0,0.9743589743589743,0.9487179487179487,5.948717948717949,2.051282051282051,0.5384615384615384,0.358974358974359,0.07692307692307693,20.101538461538496,18.533333333333335
TXT_0269,human,human,news,Local authorities are responding to reports that biodiversity loss. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,biodiversity loss,35,8.8,template+human_variation,4.0,8.5,0.9705882352941176,0.9411764705882353,5.794117647058823,2.1470588235294117,0.38235294117647056,0.4117647058823529,0.11764705882352941,16.56632352941179,16.341176470588234
TXT_0270,ai,gpt-4o,news,"A significant shift in climate change adaptation strategies was reported this week, prompting reactions across political and scientific communities. The latest data, reviewed by independent experts, points to trends that challenge conventional assumptions. Officials have yet to release a formal response.",climate change adaptation strategies,41,13.7,style_simulation,3.0,13.666666666666666,0.9512195121951219,0.9024390243902439,6.317073170731708,2.0,0.4634146341463415,0.3170731707317073,0.14634146341463414,23.76333333333335,17.1739837398374
TXT_0271,ai,gemini-2.0,news,"Analysts are closely watching developments related to cryptocurrency market volatility, noting that recent events mark a potential turning point. The situation underscores long-standing structural issues that have resisted easy solutions. Observers remain cautiously optimistic about prospects for reform.",cryptocurrency market volatility,38,12.7,style_simulation,3.0,13.0,0.9743589743589743,0.9487179487179487,6.743589743589744,2.282051282051282,0.48717948717948717,0.23076923076923078,0.1282051282051282,0.5784615384615677,20.584615384615386
TXT_0272,human,human,academic,"This paper examines supply chain disruptions through a critical lens, drawing on empirical evidence gathered over a two-year period. The findings suggest that existing frameworks are insufficient to explain observed phenomena. We propose a revised model that accounts for contextual variability and systemic factors previously overlooked in the literature.",supply chain disruptions,49,16.3,template+human_variation,3.0,16.666666666666668,0.92,0.86,6.06,2.12,0.52,0.34,0.1,10.566333333333347,21.06666666666667
TXT_0273,human,human,social,hot take: mental health awareness campaigns is actually not that surprising if you've been paying attention. we've been saying this for years and nobody listened lol,mental health awareness campaigns,26,13.0,template+human_variation,2.0,13.0,0.9615384615384616,0.9230769230769231,5.3076923076923075,1.5769230769230769,0.23076923076923078,0.34615384615384615,0.07692307692307693,60.23230769230773,14.430769230769233
TXT_0274,ai,gemini-2.0,academic,"This analysis examines cryptocurrency market volatility within the broader context of systemic transformation, drawing on interdisciplinary frameworks from sociology, economics, and political science. The data suggest that intervention at multiple levels is necessary for sustainable change. Policy recommendations are offered in alignment with current evidence-based standards.",cryptocurrency market volatility,46,15.3,style_simulation,3.0,15.666666666666666,0.9787234042553191,0.9574468085106383,6.9361702127659575,2.4468085106382977,0.5531914893617021,0.3191489361702128,0.14893617021276595,-16.066666666666634,22.436879432624114
TXT_0275,human,human,news,Local authorities are responding to reports that election integrity concerns. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,election integrity concerns,36,9.0,template+human_variation,4.0,8.75,0.9714285714285714,0.9428571428571428,5.885714285714286,2.1714285714285713,0.42857142857142855,0.4,0.11428571428571428,14.250892857142901,17.214285714285715
TXT_0276,human,human,social,so antibiotic resistance happened and my timeline is UNHINGED. some of you need to calm down and some of you need to be WAY more concerned tbh,antibiotic resistance,27,13.5,template+human_variation,2.0,13.5,0.7777777777777778,0.5555555555555556,4.2592592592592595,1.4814814814814814,0.2222222222222222,0.5555555555555556,0.037037037037037035,67.79916666666671,14.28888888888889
TXT_0277,human,human,social,hot take: autonomous vehicle safety is actually not that surprising if you've been paying attention. we've been saying this for years and nobody listened lol,autonomous vehicle safety,25,12.5,template+human_variation,2.0,12.5,0.96,0.92,5.24,1.64,0.24,0.36,0.08,55.40350000000004,16.2
TXT_0278,human,human,social,can we talk about autonomous vehicle safety for a sec because i feel like people are completely missing the point here. this is bigger than most realize,autonomous vehicle safety,27,13.5,template+human_variation,2.0,13.5,1.0,1.0,4.62962962962963,1.5185185185185186,0.2222222222222222,0.48148148148148145,0.037037037037037035,64.66583333333335,9.844444444444445
TXT_0279,ai,gemini-2.0,social,"Been following the conversation about biodiversity loss for a while now — it's encouraging to see more people engaging with it seriously. We still have a long way to go, but progress is happening.",biodiversity loss,34,17.0,style_simulation,2.0,16.5,0.9393939393939394,0.8787878787878788,4.818181818181818,1.606060606060606,0.24242424242424243,0.48484848484848486,0.09090909090909091,54.21477272727276,15.084848484848486
TXT_0280,human,human,news,"Breaking: education reform debates. Sources close to the matter told reporters the situation developed rapidly over the past 48 hours. No official statement has been released, though a press conference is expected later today.",education reform debates,34,11.3,template+human_variation,3.0,11.0,0.9393939393939394,0.9090909090909091,5.636363636363637,1.9393939393939394,0.3939393939393939,0.3333333333333333,0.15151515151515152,31.597272727272752,17.733333333333334
TXT_0281,human,human,social,can we talk about algorithmic bias in hiring for a sec because i feel like people are completely missing the point here. this is bigger than most realize,algorithmic bias in hiring,28,14.0,template+human_variation,2.0,14.0,1.0,1.0,4.464285714285714,1.4285714285714286,0.17857142857142858,0.5,0.03571428571428571,71.76785714285715,8.457142857142857
TXT_0282,ai,gemini-2.0,social,"Spent the morning reading about vaccine distribution challenges and came away genuinely hopeful. Yes, the challenges are real, but so are the opportunities. Let's focus on solutions.",vaccine distribution challenges,27,9.0,style_simulation,3.0,9.0,0.8518518518518519,0.7407407407407407,5.592592592592593,1.8888888888888888,0.37037037037037035,0.37037037037037035,0.18518518518518517,37.900000000000034,13.97037037037037
TXT_0283,human,human,social,idk why biodiversity loss keeps coming up but every time it does the discourse gets worse. we need better conversations about this fr,biodiversity loss,23,11.5,template+human_variation,2.0,11.5,1.0,1.0,4.782608695652174,1.565217391304348,0.13043478260869565,0.34782608695652173,0.043478260869565216,62.74510869565219,9.817391304347826
TXT_0284,ai,gemini-2.0,news,"Analysts are closely watching developments related to urban housing shortages, noting that recent events mark a potential turning point. The situation underscores long-standing structural issues that have resisted easy solutions. Observers remain cautiously optimistic about prospects for reform.",urban housing shortages,38,12.7,style_simulation,3.0,13.0,0.9743589743589743,0.9487179487179487,6.512820512820513,2.1538461538461537,0.48717948717948717,0.23076923076923078,0.1282051282051282,11.424615384615407,19.55897435897436
TXT_0285,ai,gpt-4o,academic,"Existing literature on antibiotic resistance has predominantly relied on cross-sectional designs, limiting causal inference. The present research addresses this gap through a prospective cohort study spanning three years. Preliminary results indicate a statistically significant association (p < 0.05) between key variables.",antibiotic resistance,41,10.5,style_simulation,4.0,10.0,0.95,0.9,6.8,2.3,0.575,0.225,0.2,2.105000000000018,20.0
TXT_0286,human,human,news,"A new study published today reveals that gene editing ethics. Researchers from several universities collaborated on the findings, which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",gene editing ethics,39,10.0,template+human_variation,4.0,9.75,0.8974358974358975,0.8461538461538461,5.846153846153846,1.9230769230769231,0.38461538461538464,0.38461538461538464,0.10256410256410256,34.24644230769232,15.182051282051283
TXT_0287,human,human,news,"A new study published today reveals that climate change adaptation strategies. Researchers from several universities collaborated on the findings,  which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",climate change adaptation strategies,40,10.2,template+human_variation,4.0,10.0,0.9,0.85,6.1,1.975,0.425,0.375,0.1,29.599999999999994,16.0
TXT_0288,human,human,news,"A new study published today reveals that cybersecurity threats to infrastructure. Researchers from several universities collaborated on the findings,  which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",cybersecurity threats to infrastructure,40,10.2,template+human_variation,4.0,10.0,0.9,0.85,6.175,2.025,0.425,0.4,0.1,25.370000000000033,16.0
TXT_0289,human,human,news,"Breaking: education reform debates. Sources close to the matter told reporters the situation developed rapidly over the past 48 hours. No official statement has been released,  though a press conference is expected later today.",education reform debates,34,11.3,template+human_variation,3.0,11.0,0.9393939393939394,0.9090909090909091,5.636363636363637,1.9393939393939394,0.3939393939393939,0.3333333333333333,0.15151515151515152,31.597272727272752,17.733333333333334
TXT_0290,human,human,news,"Officials confirmed on Tuesday that autonomous vehicle safety. The announcement came after weeks of speculation. Critics argue the move is premature, while supporters say it was long overdue. Public response has been divided along predictable lines.",autonomous vehicle safety,36,9.0,template+human_variation,4.0,9.0,0.9722222222222222,0.9444444444444444,5.805555555555555,1.9444444444444444,0.3888888888888889,0.3333333333333333,0.1388888888888889,33.20000000000002,15.822222222222223
TXT_0291,ai,gpt-4o,academic,"Existing literature on nuclear energy policy has predominantly relied on cross-sectional designs, limiting causal inference. The present research addresses this gap through a prospective cohort study spanning three years. Preliminary results indicate a statistically significant association (p < 0.05) between key variables.",nuclear energy policy,42,10.8,style_simulation,4.0,10.25,0.9512195121951219,0.9024390243902439,6.609756097560975,2.268292682926829,0.5365853658536586,0.21951219512195122,0.1951219512195122,4.53368902439027,19.709756097560977
TXT_0292,ai,gemini-2.0,academic,"The governance of data privacy legislation presents unique challenges that existing regulatory frameworks are ill-equipped to address. Drawing on comparative case analysis across six jurisdictions, this study identifies best practices and areas of persistent failure. Recommendations are grounded in empirical evidence and stakeholder consultation.",data privacy legislation,44,14.7,style_simulation,3.0,15.0,0.9333333333333333,0.8666666666666667,6.666666666666667,2.3555555555555556,0.5333333333333333,0.26666666666666666,0.1111111111111111,-7.6699999999999875,23.77777777777778
TXT_0293,ai,gemini-2.0,news,The conversation around social media misinformation has intensified following the release of a comprehensive new report. The document highlights both progress made and persistent gaps that require urgent attention. International cooperation is being cited as essential to any meaningful solution.,social media misinformation,40,13.3,style_simulation,3.0,13.333333333333334,0.95,0.925,6.35,2.125,0.425,0.325,0.075,13.5266666666667,18.333333333333336
TXT_0294,ai,gemini-2.0,academic,"This analysis examines digital divide in rural areas within the broader context of systemic transformation, drawing on interdisciplinary frameworks from sociology, economics, and political science. The data suggest that intervention at multiple levels is necessary for sustainable change. Policy recommendations are offered in alignment with current evidence-based standards.",digital divide in rural areas,48,16.0,style_simulation,3.0,16.333333333333332,0.9591836734693877,0.9183673469387755,6.551020408163265,2.306122448979592,0.5102040816326531,0.32653061224489793,0.14285714285714285,-4.841292517006764,21.22721088435374
TXT_0295,human,human,social,hot take: water scarcity is actually not that surprising if you've been paying attention. we've been saying this for years and nobody listened lol,water scarcity,24,12.0,template+human_variation,2.0,12.0,0.9583333333333334,0.9166666666666666,5.041666666666667,1.5416666666666667,0.20833333333333334,0.375,0.08333333333333333,64.22999999999999,14.8
TXT_0296,human,human,news,An investigation into water scarcity has uncovered new details that challenge the official narrative. Documents obtained through a freedom of information request suggest the issue is more complex than initially reported. Several key witnesses have declined to comment.,water scarcity,38,12.7,template+human_variation,3.0,12.666666666666666,0.9736842105263158,0.9473684210526315,6.0,2.0789473684210527,0.5526315789473685,0.3684210526315789,0.07894736842105263,18.0993859649123,18.750877192982454
TXT_0297,human,human,news,Local authorities are responding to reports that remote work productivity. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,remote work productivity,36,9.0,template+human_variation,4.0,8.75,0.9714285714285714,0.9428571428571428,5.8,2.142857142857143,0.37142857142857144,0.4,0.11428571428571428,16.668035714285736,16.071428571428573
TXT_0298,human,human,news,Local authorities are responding to reports that mental health awareness campaigns. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,mental health awareness campaigns,37,9.2,template+human_variation,4.0,9.0,0.9722222222222222,0.9444444444444444,5.861111111111111,2.111111111111111,0.3888888888888889,0.3888888888888889,0.1111111111111111,19.100000000000023,15.822222222222223
TXT_0299,human,human,academic,"The relationship between genomic research breakthroughs and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations, though causality cannot be established from observational data alone.",genomic research breakthroughs,50,16.7,template+human_variation,3.0,16.333333333333332,0.9591836734693877,0.9387755102040817,6.73469387755102,2.306122448979592,0.5510204081632653,0.2857142857142857,0.10204081632653061,-4.841292517006764,21.22721088435374
TXT_0300,human,human,social,can we talk about climate change adaptation strategies for a sec because i feel like people are completely missing the point here. this is bigger than most realize,climate change adaptation strategies,28,14.0,template+human_variation,2.0,14.0,1.0,1.0,4.821428571428571,1.5,0.25,0.4642857142857143,0.03571428571428571,65.72500000000001,9.885714285714286
TXT_0301,human,human,social,hot take: digital divide in rural areas is actually not that surprising if you've been paying attention. we've been saying this for years and nobody listened lol,digital divide in rural areas,27,13.5,template+human_variation,2.0,13.5,0.9629629629629629,0.9259259259259259,4.925925925925926,1.5555555555555556,0.18518518518518517,0.37037037037037035,0.07407407407407407,61.53250000000003,14.28888888888889
TXT_0302,human,human,news,"A new study published today reveals that supply chain disruptions. Researchers from several universities collaborated on the findings,  which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",supply chain disruptions,39,10.0,template+human_variation,4.0,9.75,0.8974358974358975,0.8461538461538461,5.9743589743589745,1.9230769230769231,0.38461538461538464,0.38461538461538464,0.10256410256410256,34.24644230769232,15.182051282051283
TXT_0303,human,human,social,okay so i just read about artificial intelligence regulation and honestly?? i have so many thoughts. like WHY is this not getting more attention rn. thread 🧵👇,artificial intelligence regulation,27,6.8,template+human_variation,4.0,6.5,0.9230769230769231,0.8461538461538461,4.846153846153846,1.6538461538461537,0.2692307692307692,0.46153846153846156,0.15384615384615385,60.322115384615415,10.292307692307693
TXT_0304,ai,gemini-2.0,news,The conversation around nuclear energy policy has intensified following the release of a comprehensive new report. The document highlights both progress made and persistent gaps that require urgent attention. International cooperation is being cited as essential to any meaningful solution.,nuclear energy policy,40,13.3,style_simulation,3.0,13.333333333333334,0.95,0.925,6.2,2.1,0.425,0.325,0.075,15.64166666666668,19.333333333333336
TXT_0305,human,human,academic,"the relationship between cybersecurity threats to infrastructure and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations, though causality cannot be established from observational data alone.",cybersecurity threats to infrastructure,51,17.0,template+human_variation,3.0,16.666666666666668,0.94,0.9,6.76,2.36,0.54,0.3,0.1,-9.737666666666627,21.86666666666667
TXT_0306,human,human,academic,"The relationship between antibiotic resistance and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations,  though causality cannot be established from observational data alone.",antibiotic resistance,49,16.3,template+human_variation,3.0,16.0,0.9583333333333334,0.9375,6.708333333333333,2.3541666666666665,0.5416666666666666,0.2916666666666667,0.10416666666666667,-8.567499999999967,22.233333333333334
